# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,6.989999999999998,3.7,-45.32486465763329,0,-3.5,-0.3915722623947149,0.0,0.0,0.0
 0.07977240042160588,6.982170177342445,3.7079191194531957,-45.32486465763329,-0.27920340147562056,-3.4999999999999996,-0.3915722623947149,0.0,7.560826339379118,0.0
 0.11282109468799566,6.97430425203924,3.715805661736127,-45.074989219541884,-0.39487383140798477,-3.5,-0.39057135245001884,0.0,9.828711250232086,0.0
 0.13818459295061777,6.9664023264359365,3.7236596556165815,-44.82569871882281,-0.48364607532716214,-3.4999999999999987,-0.38955663385222794,0.0,11.628935145668171,0.0
 0.15957090330159926,6.958464502878086,3.7314811298623476,-44.57699870274611,-0.5584981615555974,-3.5000000000000027,-0.38852838449722205,0.0,13.165261149644385,0.0
 0.17841626420429588,6.950490883711243,3.7392701132412123,-44.328894605002816,-0.6244569247150356,-3.5,-0.387486882860147,0.0,14.523965848856198,0.0
 0.19545726126761245,6.942481571280955,3.7470266345209624,-44.08139174562475,-0.6841004144366435,-3.499999999999995,-0.3864324076425923,0.0,15.751770844637056,0.0
 0.21113146177362477,6.934436667932777,3.754750722469387,-43.83449533108114,-0.7389601162076866,-3.5000000000000036,-0.3853652381177965,0.0,16.87748902648233,0.0
 0.22572396878172984,6.926356276012261,3.762442405854273,-43.58821045418299,-0.7900338907360543,-3.499999999999995,-0.38428565344143134,0.0,17.920419283267407,0.0
 0.23943281989944779,6.918240497864957,3.770101713443408,-43.34254209426159,-0.838014869648067,-3.499999999999993,-0.3831939329205009,0.0,18.894256847303502,0.0
 0.25240220943271213,6.9100894358364195,3.7777286740045795,-43.09749511726737,-0.8834077330144923,-3.500000000000001,-0.38209035579081335,0.0,19.80914653220675,0.0
 0.2647409965163478,6.901903192272199,3.785323316305576,-42.853074275897924,-0.9265934878072172,-3.5000000000000044,-0.38097520109854605,0.0,20.672857178193016,0.0
 0.27653375762166865,6.893681869517848,3.7928856691141837,-42.60928420983108,-0.9678681516758401,-3.499999999999993,-0.3798487473988528,0.0,21.491498318820813,0.0
 0.2878477553834541,6.885425569918917,3.8004157611981912,-42.36612944595453,-1.007467143842089,-3.499999999999995,-0.3787112729778371,0.0,22.269980282246177,0.0
 0.2987375291615494,6.87713439582096,3.8079136213253855,-42.123614398638225,-1.0455813520654227,-3.50000000000001,-0.37756305550038594,0.0,23.01232195570124,0.0
 0.3092480299731118,6.868808449569529,3.815379278263555,-41.881743370046884,-1.082368104905891,-3.4999999999999973,-0.37640437197188864,0.0,23.721863756050205,0.0
 0.3194168270820217,6.8604478335101735,3.8228127607804865,-41.640520550466405,-1.1179588947870756,-3.4999999999999862,-0.37523549859616445,0.0,24.401419258468906,0.0
 0.3292757016490352,6.852052649988448,3.830214097643968,-41.39995001874006,-1.152464955771623,-3.5000000000000058,-0.37405671073906926,0.0,25.0533858355863,0.0
 0.3388518235230485,6.843623001349904,3.837583317621787,-41.1600357426218,-1.1859813823306695,-3.500000000000009,-0.37286828276131934,0.0,25.679827073004727,0.0
 0.3481686371712012,6.835158989940093,3.844920449481731,-40.920781579265835,-1.2185902300992042,-3.500000000000012,-0.3716704879309628,0.0,26.28253532518965,0.0
 0.35724654006811013,6.826660718104567,3.852225521991588,-40.68219127569918,-1.2503628902383854,-3.500000000000006,-0.3704635983366559,0.0,26.86307995740902,0.0
 0.3661034100451627,6.818128288188879,3.8594985639191455,-40.444268469333245,-1.2813619351580696,-3.5000000000000124,-0.36924788480198806,0.0,27.422845091104133,0.0
 0.3747550207748816,6.809561802538579,3.866739604032191,-40.20701668850363,-1.3116425727120855,-3.499999999999981,-0.3680236168273456,0.0,27.96305951480893,0.0
 0.38321537309505743,6.800961363499221,3.8739486710985114,-39.9704393530583,-1.341253805832701,-3.5000000000000133,-0.366791062399255,0.0,28.48482066776184,0.0
 0.3914969621160262,6.792327073416355,3.881125793885896,-39.7345397749519,-1.3702393674060918,-3.5000000000000067,-0.3655504879336523,0.0,28.989114065486003,0.0
 0.39961099469876993,6.783659034635535,3.8882710011621313,-39.49932115887967,-1.398638481445695,-3.50000000000001,-0.3643021582469831,0.0,29.476829188691763,0.0
 0.4075675681298458,6.774957349502312,3.8953843216950044,-39.264786602924566,-1.4264864884544604,-3.4999999999999893,-0.3630463365020614,0.0,29.948772581919975,0.0
 0.41537581813414737,6.766222120362238,3.902465784252304,-39.03093909928296,-1.453815363469516,-3.5000000000000036,-0.3617832839935926,0.0,30.405678762276235,0.0
 0.42304404242181237,6.757453449560864,3.909515417601817,-38.79778153491514,-1.4806541484763434,-3.499999999999993,-0.36051326017607754,0.0,30.84821932828088,0.0
 0.43057980453793676,6.748651439443745,3.916533250511331,-38.565316692351175,-1.5070293158827788,-3.5000000000000075,-0.3592365226666344,0.0,31.277010672474617,0.0
 0.43799002172275614,6.739816192356431,3.923519311748634,-38.33354725037623,-1.5329650760296465,-3.499999999999985,-0.35795332684328224,0.0,31.692620490787554,0.0
 0.44528103969229804,6.730947810644472,3.9304736300815137,-38.10247578487602,-1.5584836389230432,-3.5000000000000075,-0.3566639262011188,0.0,32.095573362924426,0.0
 0.4524586966436106,6.722046396653423,3.9373962342777573,-37.87210476962127,-1.5836054382526372,-3.5000000000000075,-0.35536857203357614,0.0,32.48635552952917,0.0
